,timestamp,accX,accY,accZ,username
56,1573459270752,-9.685000,-4.385000,11.730000,t2
57,1573459270818,-13.178000,-3.832000,12.210000,t2
58,1573459270883,-14.663000,-2.984000,12.797000,t2
59,1573459270950,-12.418000,-2.971000,14.139000,t2
60,1573459271016,-9.355000,-6.137000,2.197000,t2
61,1573459271081,-1.755000,-4.296000,-0.864000,t2
62,1573459271148,-4.098000,-2.535000,1.350000,t2
63,1573459271214,-4.598000,-3.631000,0.691000,t2
64,1573459271280,-9.205000,-1.465000,9.121000,t2
65,1573459271346,-17.745001,-2.231000,10.952000,t2
66,1573459271412,-15.584000,-4.097000,2.628000,t2
67,1573459271478,-2.635000,-4.303000,-2.865000,t2
68,1573459271543,-1.856000,-6.015000,-0.972000,t2
69,1573459271610,-7.048000,-0.623000,-0.362000,t2
70,1573459271675,-8.606000,-0.319000,0.433000,t2
71,1573459271742,-10.528000,-3.568000,1.399000,t2
72,1573459271807,-11.373000,-3.560000,1.098000,t2
73,1573459271874,-10.687000,-4.047000,-3.039000,t2
74,1573459271939,-10.250000,-7.904000,-2.010000,t2
75,1573459272006,-13.208000,-13.307000,1.122000,t2
76,1573459272071,-4.825000,-3.683000,0.105000,t2
77,1573459272137,-1.651000,-2.007000,-8.289000,t2
78,1573459272203,-0.223000,-1.709000,0.699000,t2
79,1573459272270,-6.859000,-4.849000,6.034000,t2
80,1573459272335,-11.052000,-4.729000,9.923000,t2
81,1573459272401,-6.395000,-4.929000,-11.318000,t2
82,1573459272468,-8.586000,-13.084000,-5.262000,t2
83,1573459272534,-1.993000,-4.875000,-0.967000,t2
84,1573459272600,-1.930000,-7.282000,3.064000,t2
85,1573459272666,-6.339000,-6.561000,-3.163000,t2
86,1573459272732,-6.155000,-8.580000,2.581000,t2
87,1573459272797,-7.873000,-8.876000,-0.899000,t2
88,1573459272864,-6.251000,-8.681000,0.454000,t2
89,1573459272930,-8.226000,-14.550000,-6.617000,t2
90,1573459272996,1.669000,-19.600000,4.249000,t2
91,1573459273062,-5.771000,-3.708000,0.859000,t2
92,1573459273128,0.273000,-5.703000,-5.368000,t2
93,1573459273195,0.049000,-3.683000,-2.759000,t2
94,1573459273259,0.221000,-5.361000,2.437000,t2
95,1573459273326,-6.269000,-11.686000,11.885000,t2
96,1573459273392,-2.900000,-9.380000,-3.880000,t2
97,1573459273457,10.609000,-18.742001,-7.891000,t2
98,1573459273523,2.021000,-7.319000,-8.902000,t2
99,1573459273590,0.997000,-10.740000,-5.506000,t2
100,1573459273655,-1.210000,-8.994000,-1.139000,t2
101,1573459273722,3.130000,-8.772000,0.848000,t2
102,1573459273797,-2.066000,-13.818000,-0.254000,t2
103,1573459273853,-1.046000,-11.736000,2.684000,t2
104,1573459273920,-6.954000,-15.273000,-7.302000,t2
105,1573459273985,3.912000,-19.600000,4.953000,t2
106,1573459274052,1.133000,-7.717000,-3.560000,t2
107,1573459274117,-2.450000,-7.511000,-1.435000,t2
108,1573459274183,-0.928000,-3.077000,-2.237000,t2
109,1573459274249,4.536000,-5.014000,1.325000,t2
110,1573459274315,-5.170000,-13.819000,17.636999,t2
111,1573459274382,-6.728000,-8.365000,-2.959000,t2
112,1573459274447,6.439000,-19.600000,3.125000,t2
113,1573459274514,0.583000,0.266000,-2.023000,t2
114,1573459274580,-1.194000,-12.126000,-4.600000,t2
115,1573459274646,-1.835000,-7.303000,0.950000,t2
116,1573459274712,-1.497000,-11.492000,2.123000,t2
117,1573459274781,-2.605000,-10.780000,2.456000,t2
118,1573459274843,-2.511000,-10.458000,2.373000,t2
119,1573459274910,-3.287000,-14.071000,2.456000,t2
120,1573459274976,-0.843000,-18.038000,-2.648000,t2
121,1573459275042,8.136000,-15.373000,2.731000,t2
122,1573459275108,-0.215000,-6.631000,-3.998000,t2
123,1573459275174,-0.031000,-4.125000,-1.634000,t2
124,1573459275241,2.830000,-4.318000,-0.751000,t2
125,1573459275305,2.023000,-8.153000,4.191000,t2
126,1573459275371,-12.398000,-15.930000,10.705000,t2
127,1573459275438,-0.399000,-11.143000,-6.901000,t2
128,1573459275504,2.228000,-7.713000,-1.404000,t2
129,1573459275571,2.703000,-7.607000,-5.002000,t2
130,1573459275637,-1.370000,-9.070000,0.306000,t2
131,1573459275701,0.052000,-8.286000,-2.099000,t2
132,1573459275768,2.533000,-9.498000,2.418000,t2
133,1573459275833,-3.399000,-11.549000,1.640000,t2
134,1573459275900,-0.153000,-10.640000,2.915000,t2
135,1573459275967,-3.883000,-16.176001,0.659000,t2
136,1573459276033,2.319000,-17.976999,0.500000,t2
137,1573459276097,3.795000,-9.846000,1.051000,t2
138,1573459276164,0.805000,-5.858000,-0.643000,t2
139,1573459276230,0.253000,-4.872000,-1.770000,t2
140,1573459276296,4.428000,-3.475000,0.400000,t2
141,1573459276363,-1.838000,-11.520000,8.292000,t2
142,1573459276427,-4.882000,-12.606000,-8.163000,t2
143,1573459276493,7.617000,-19.600000,-0.131000,t2
144,1573459276560,1.088000,-1.262000,-2.177000,t2
145,1573459276626,0.531000,-14.210000,-3.446000,t2
146,1573459276691,0.823000,-6.348000,3.523000,t2
147,1573459276757,1.754000,-10.273000,-0.408000,t2
148,1573459276824,-3.000000,-10.901000,1.748000,t2
149,1573459276889,-1.950000,-10.404000,2.804000,t2
150,1573459276957,-4.356000,-14.210000,2.686000,t2
151,1573459277022,-0.863000,-18.524000,-3.358000,t2
152,1573459277087,9.317000,-18.615000,0.787000,t2
153,1573459277155,0.811000,-6.213000,3.077000,t2
154,1573459277220,-0.148000,-3.512000,-0.990000,t2
155,1573459277287,6.666000,-2.765000,-1.552000,t2
156,1573459277353,0.671000,-8.493000,4.502000,t2
157,1573459277418,-13.730000,-17.490999,8.643000,t2
158,1573459277484,7.066000,-14.459000,1.159000,t2
159,1573459277551,0.103000,-2.301000,-0.457000,t2
160,1573459277615,1.561000,-6.612000,-6.164000,t2
161,1573459277683,0.060000,-11.449000,-0.575000,t2
162,1573459277747,0.561000,-9.557000,-2.267000,t2
163,1573459277815,1.147000,-10.853000,2.681000,t2
164,1573459277880,-3.113000,-10.876000,2.074000,t2
165,1573459277945,0.393000,-11.311000,5.744000,t2
166,1573459278012,-2.659000,-18.584999,-3.074000,t2
167,1573459278077,13.484000,-19.600000,4.912000,t2
168,1573459278144,2.239000,-6.800000,1.536000,t2
169,1573459278210,-1.558000,-4.816000,0.737000,t2
170,1573459278276,5.107000,-2.412000,-1.634000,t2
171,1573459278342,1.274000,-8.527000,3.631000,t2
172,1573459278408,-6.880000,-17.434999,14.540000,t2
173,1573459278474,1.526000,-9.359000,-3.458000,t2
174,1573459278541,4.708000,-19.600000,1.096000,t2
175,1573459278606,2.480000,1.097000,0.872000,t2
176,1573459278671,-2.234000,-14.093000,-4.302000,t2
177,1573459278738,0.026000,-7.581000,-0.614000,t2
178,1573459278805,3.665000,-9.194000,0.524000,t2
179,1573459278869,-3.731000,-11.058000,1.618000,t2
180,1573459278936,-2.047000,-10.075000,4.794000,t2
181,1573459279001,0.047000,-12.209000,2.529000,t2
182,1573459279068,0.858000,-18.629000,-3.703000,t2
183,1573459279133,9.678000,-16.868000,3.942000,t2
184,1573459279200,-2.568000,-7.479000,3.721000,t2
185,1573459279265,0.443000,-3.563000,-3.079000,t2
186,1573459279332,6.948000,-2.795000,-2.034000,t2
187,1573459279398,0.138000,-10.250000,4.606000,t2
188,1573459279463,-13.434000,-13.268000,4.013000,t2
189,1573459279530,6.167000,-14.395000,0.289000,t2
190,1573459279595,1.153000,-1.508000,-0.681000,t2
191,1573459279661,1.804000,-9.323000,-3.262000,t2
192,1573459279728,-0.379000,-7.132000,0.573000,t2
193,1573459279794,1.306000,-10.637000,2.647000,t2
194,1573459279860,0.888000,-9.352000,0.964000,t2
195,1573459279925,-3.162000,-12.288000,0.768000,t2
196,1573459279991,-1.476000,-11.415000,3.655000,t2
197,1573459280058,-4.108000,-14.305000,-1.064000,t2
198,1573459280124,7.712000,-19.600000,-1.308000,t2
199,1573459280189,1.637000,-8.853000,-3.449000,t2
200,1573459280256,-1.614000,-5.598000,2.241000,t2
201,1573459280321,2.173000,-3.804000,-2.516000,t2
202,1573459280387,7.830000,-4.803000,-1.502000,t2
203,1573459280454,-10.358000,-16.676001,8.516000,t2
204,1573459280520,-7.440000,-10.011000,-5.138000,t2
205,1573459280586,10.629000,-19.600000,6.665000,t2
206,1573459280652,-1.116000,-0.273000,0.341000,t2
207,1573459280718,0.921000,-13.091000,-6.989000,t2
208,1573459280784,4.906000,-6.213000,4.544000,t2
209,1573459280849,-0.931000,-11.233000,-0.248000,t2
210,1573459280916,-1.981000,-10.315000,2.790000,t2
211,1573459280982,-1.992000,-9.689000,1.925000,t2
212,1573459281047,-1.192000,-9.775000,3.203000,t2
213,1573459281114,-1.755000,-18.749001,-6.742000,t2
214,1573459281180,10.057000,-15.525000,-0.358000,t2
215,1573459281247,1.368000,-6.563000,1.937000,t2
216,1573459281311,-0.698000,-4.228000,-0.116000,t2
217,1573459281378,6.196000,-2.223000,-2.245000,t2
218,1573459281443,1.542000,-7.370000,3.272000,t2
219,1573459281509,-12.952000,-17.510000,7.731000,t2
220,1573459281575,2.039000,-9.090000,-1.832000,t2
221,1573459281642,7.943000,-9.956000,4.961000,t2
222,1573459281708,2.290000,-1.301000,-3.629000,t2
223,1573459281774,-0.447000,-10.151000,-1.712000,t2
224,1573459281839,3.007000,-8.076000,3.980000,t2
225,1573459281905,-0.075000,-10.592000,2.136000,t2
226,1573459281972,-3.433000,-11.509000,1.107000,t2
227,1573459282037,-0.375000,-9.885000,3.418000,t2
228,1573459282104,-6.247000,-13.827000,0.341000,t2
229,1573459282170,3.981000,-19.600000,-1.531000,t2
230,1573459282236,7.587000,-7.233000,-5.567000,t2
231,1573459282302,-0.981000,-6.150000,4.069000,t2
232,1573459282367,0.920000,-2.087000,-1.316000,t2
233,1573459282434,6.831000,-3.670000,1.121000,t2
234,1573459282500,-9.175000,-18.757000,13.233000,t2
235,1573459282566,-2.917000,-4.248000,-8.347000,t2
236,1573459282632,11.857000,-19.121000,1.477000,t2
237,1573459282697,1.301000,0.162000,-1.852000,t2
238,1573459282763,0.653000,-6.627000,-3.207000,t2
239,1573459282829,-0.585000,-9.058000,1.105000,t2
240,1573459282896,-1.612000,-10.752000,1.386000,t2
241,1573459282961,-2.684000,-11.066000,1.629000,t2
242,1573459283027,-1.049000,-9.978000,3.016000,t2
243,1573459283093,-4.657000,-14.068000,2.042000,t2
244,1573459283160,2.683000,-18.597000,-1.381000,t2
245,1573459283226,7.933000,-10.198000,-1.950000,t2
246,1573459283291,-1.276000,-6.846000,4.268000,t2
247,1573459283358,1.242000,-2.032000,-2.809000,t2
248,1573459283424,7.680000,-2.455000,-1.433000,t2
249,1573459283489,-2.728000,-11.552000,5.390000,t2
250,1573459283555,-10.638000,-11.067000,4.261000,t2
251,1573459283622,10.342000,-9.989000,2.002000,t2
252,1573459283688,0.590000,-5.020000,-1.992000,t2
253,1573459283754,0.558000,-4.455000,-5.206000,t2
254,1573459283820,-0.410000,-10.254000,3.664000,t2
255,1573459283885,1.823000,-8.726000,-0.237000,t2
256,1573459283951,0.922000,-9.961000,4.434000,t2
257,1573459284018,-4.373000,-12.093000,0.583000,t2
258,1573459284085,-1.299000,-11.643000,4.048000,t2
259,1573459284149,-3.389000,-15.097000,-0.344000,t2
260,1573459284216,7.702000,-19.600000,-2.201000,t2
261,1573459284281,1.353000,-7.709000,-2.529000,t2
262,1573459284347,-1.755000,-4.986000,0.564000,t2
263,1573459284414,3.649000,-3.339000,-2.191000,t2
264,1573459284479,5.571000,-6.588000,3.822000,t2
265,1573459284546,-3.351000,-14.325000,12.925000,t2
266,1573459284612,-0.401000,-11.625000,-5.520000,t2
267,1573459284678,6.221000,-19.600000,0.550000,t2
268,1573459284744,3.324000,1.882000,-0.769000,t2
269,1573459284809,-1.176000,-14.090000,-5.203000,t2
270,1573459284876,-0.988000,-8.204000,2.045000,t2
271,1573459284941,0.075000,-9.417000,-0.945000,t2
272,1573459285008,-1.295000,-11.600000,2.372000,t2
273,1573459285074,-2.289000,-10.186000,2.247000,t2
274,1573459285139,-2.460000,-13.424000,2.943000,t2
275,1573459285206,0.144000,-16.042000,-0.621000,t2
276,1573459285271,10.005000,-15.009000,1.305000,t2
277,1573459285337,0.841000,-6.860000,0.991000,t2
278,1573459285404,0.786000,-3.036000,-2.280000,t2
279,1573459285469,4.886000,-4.003000,-2.292000,t2
280,1573459285536,2.632000,-7.039000,5.194000,t2
281,1573459285602,-6.917000,-14.755000,14.625000,t2
282,1573459285667,2.850000,-10.191000,-4.734000,t2
283,1573459285734,6.721000,-8.136000,2.399000,t2
284,1573459285799,2.764000,0.134000,-3.433000,t2
285,1573459285866,-0.474000,-11.824000,-2.592000,t2
286,1573459285932,0.421000,-8.184000,11.277000,t2
287,1573459285997,1.958000,-10.199000,0.628000,t2
288,1573459286063,-2.968000,-11.295000,0.184000,t2
289,1573459286130,-0.192000,-10.917000,4.585000,t2
290,1573459286196,-5.659000,-13.308000,0.205000,t2
291,1573459286262,3.810000,-19.495001,-1.009000,t2
292,1573459286327,5.792000,-8.965000,-2.419000,t2
293,1573459286394,-1.548000,-7.295000,4.079000,t2
294,1573459286459,1.953000,-3.642000,-1.116000,t2
295,1573459286526,6.457000,-2.334000,-1.046000,t2
296,1573459286592,-6.660000,-13.930000,8.006000,t2
297,1573459286658,-10.416000,-11.437000,-3.627000,t2
298,1573459286725,8.195000,-19.600000,1.534000,t2
299,1573459286790,-0.524000,-1.871000,-1.643000,t2
300,1573459286855,-0.048000,-9.389000,-6.335000,t2
301,1573459286922,2.197000,-8.097000,2.130000,t2
302,1573459286988,3.106000,-8.205000,-0.615000,t2
303,1573459287054,-1.267000,-10.793000,2.234000,t2
304,1573459287120,-3.015000,-11.673000,0.637000,t2
305,1573459287186,-0.530000,-12.064000,4.269000,t2
306,1573459287253,-1.641000,-14.950000,-3.182000,t2
307,1573459287317,12.677000,-19.462999,1.514000,t2
308,1573459287384,2.280000,-6.231000,0.821000,t2
309,1573459287450,0.933000,-1.605000,-1.692000,t2
310,1573459287516,2.917000,-2.781000,-2.084000,t2
311,1573459287582,0.797000,-10.233000,4.866000,t2
312,1573459287648,-2.859000,-16.898001,13.530000,t2
313,1573459287713,-0.038000,-12.751000,-3.623000,t2
314,1573459287779,4.896000,-8.222000,2.452000,t2
315,1573459287846,1.133000,-1.393000,-0.715000,t2
316,1573459287913,0.474000,-9.048000,-1.780000,t2
317,1573459287977,0.673000,-8.729000,1.535000,t2
318,1573459288044,1.849000,-9.982000,-0.102000,t2
319,1573459288110,-3.002000,-11.360000,3.168000,t2
320,1573459288175,0.270000,-11.061000,4.900000,t2
321,1573459288242,-3.687000,-14.058000,1.963000,t2
322,1573459288307,4.023000,-18.576000,-3.128000,t2
323,1573459288374,2.732000,-9.785000,-2.077000,t2
324,1573459288439,-0.306000,-8.325000,0.616000,t2
325,1573459288506,1.877000,-3.707000,-1.622000,t2
326,1573459288572,6.658000,-1.614000,-1.140000,t2
327,1573459288637,-3.217000,-13.502000,5.742000,t2
328,1573459288704,-13.111000,-14.077000,1.066000,t2
329,1573459288769,9.839000,-19.596001,1.390000,t2
330,1573459288836,1.898000,-4.764000,0.287000,t2
331,1573459288901,0.870000,-7.351000,-3.747000,t2
332,1573459288968,-0.174000,-11.469000,2.693000,t2
333,1573459289034,-0.856000,-9.602000,-2.623000,t2
334,1573459289100,3.202000,-9.081000,4.599000,t2
335,1573459289166,-2.825000,-11.320000,0.961000,t2
336,1573459289232,-1.274000,-10.552000,5.065000,t2
337,1573459289297,-2.525000,-16.598000,-0.043000,t2
338,1573459289365,14.429000,-19.600000,2.604000,t2
339,1573459289430,1.670000,-6.223000,-2.679000,t2
340,1573459289497,0.296000,-3.918000,-3.064000,t2
341,1573459289562,4.562000,-1.918000,-3.934000,t2
342,1573459289628,1.569000,-8.532000,4.589000,t2
343,1573459289693,-9.514000,-17.924999,11.570000,t2
344,1573459289759,-2.402000,-11.956000,-6.094000,t2
345,1573459289826,5.232000,-10.501000,-1.187000,t2
346,1573459289892,-1.386000,0.124000,-2.776000,t2
347,1573459289958,-0.202000,-14.060000,-0.400000,t2
348,1573459290024,2.272000,-6.205000,0.742000,t2
349,1573459290089,-1.908000,-10.708000,1.135000,t2
350,1573459290156,-1.637000,-11.412000,1.461000,t2
351,1573459290222,-0.637000,-11.093000,3.391000,t2
352,1573459290288,-2.815000,-9.819000,2.296000,t2
353,1573459290354,4.753000,-19.600000,-1.531000,t2
354,1573459290420,7.261000,-11.825000,-0.433000,t2
355,1573459290485,1.279000,-7.363000,1.253000,t2
356,1573459290552,2.153000,-5.014000,-3.015000,t2
357,1573459290617,6.763000,-2.382000,-2.093000,t2
358,1573459290684,-11.051000,-13.844000,5.366000,t2
359,1573459290750,-4.813000,-12.026000,7.408000,t2
360,1573459290816,9.439000,-14.661000,2.000000,t2
361,1573459290881,2.223000,-5.418000,-0.236000,t2
362,1573459290947,0.132000,-9.659000,-4.792000,t2
363,1573459291014,-0.174000,-9.886000,3.401000,t2
364,1573459291080,0.659000,-9.594000,-1.849000,t2
365,1573459291146,2.214000,-9.873000,1.275000,t2
366,1573459291211,-2.055000,-11.633000,0.179000,t2
367,1573459291277,-0.610000,-10.946000,4.394000,t2
368,1573459291344,-7.089000,-13.079000,0.479000,t2
369,1573459291410,12.639000,-19.600000,1.589000,t2
370,1573459291476,4.127000,-7.878000,-4.883000,t2
371,1573459291542,-3.400000,-7.194000,0.439000,t2
372,1573459291608,2.132000,-3.760000,-1.721000,t2
373,1573459291673,5.427000,-4.752000,3.579000,t2
374,1573459291740,-11.585000,-18.799999,6.752000,t2
375,1573459291807,-3.688000,-7.333000,-6.411000,t2
376,1573459291871,10.108000,-15.825000,2.813000,t2
377,1573459291938,0.541000,-6.680000,-2.275000,t2
378,1573459292003,2.348000,-9.133000,-0.553000,t2
379,1573459292069,-0.129000,-9.306000,2.672000,t2
380,1573459292135,-0.828000,-9.102000,-0.591000,t2
381,1573459292201,3.042000,-10.661000,1.322000,t2
382,1573459292267,-4.825000,-11.725000,0.375000,t2
383,1573459292334,0.341000,-11.217000,5.537000,t2
384,1573459292399,-1.267000,-17.112000,-2.249000,t2
385,1573459292466,12.928000,-19.600000,2.909000,t2
386,1573459292532,3.183000,-7.450000,-4.151000,t2
387,1573459292597,-1.814000,-6.378000,1.321000,t2
388,1573459292664,2.815000,-3.394000,-1.338000,t2
389,1573459292729,2.809000,-6.371000,5.259000,t2
390,1573459292796,-2.389000,-12.730000,11.237000,t2
391,1573459292861,0.139000,-10.035000,-5.141000,t2
392,1573459292927,7.987000,-19.600000,-0.074000,t2
393,1573459292994,1.082000,-0.144000,-2.307000,t2
394,1573459293059,-0.801000,-12.033000,-3.279000,t2
395,1573459293126,2.081000,-6.843000,8.102000,t2
396,1573459293191,0.272000,-9.742000,-2.151000,t2
397,1573459293257,1.136000,-10.286000,4.405000,t2
398,1573459293324,-0.690000,-10.311000,2.539000,t2
399,1573459293390,-4.834000,-12.253000,3.506000,t2
400,1573459293456,2.473000,-18.438999,-1.389000,t2
401,1573459293521,10.353000,-17.059999,1.554000,t2
402,1573459293588,-0.053000,-7.391000,1.959000,t2
403,1573459293653,1.117000,-3.784000,-2.228000,t2
404,1573459293720,7.563000,-1.682000,-1.055000,t2
405,1573459293787,-2.079000,-10.133000,5.700000,t2
406,1573459293851,-11.737000,-13.809000,7.939000,t2
407,1573459293918,4.536000,-8.993000,-1.968000,t2
408,1573459293983,8.081000,-16.405001,5.878000,t2
409,1573459294049,-0.349000,-2.931000,-2.770000,t2
410,1573459294115,-1.416000,-12.394000,-0.460000,t2
411,1573459294182,0.939000,-9.662000,-1.164000,t2
412,1573459294248,2.176000,-9.398000,2.712000,t2
413,1573459294313,-4.636000,-11.864000,0.642000,t2
414,1573459294380,-0.137000,-11.478000,3.439000,t2
415,1573459294446,-6.622000,-15.703000,-0.921000,t2
416,1573459294512,10.361000,-19.600000,2.313000,t2
417,1573459294577,6.136000,-9.227000,-1.158000,t2
418,1573459294645,-2.062000,-6.858000,3.161000,t2
419,1573459294709,2.636000,-1.926000,-0.486000,t2
420,1573459294775,5.087000,-5.915000,2.166000,t2
421,1573459294842,-12.562000,-18.445999,8.725000,t2
422,1573459294908,-1.691000,-10.197000,-5.037000,t2
423,1573459294975,7.786000,-19.600000,2.570000,t2
424,1573459295039,-0.702000,-2.342000,-3.278000,t2
425,1573459295106,0.256000,-12.583000,-3.755000,t2
426,1573459295172,2.481000,-7.493000,2.659000,t2
427,1573459295237,2.676000,-9.512000,-1.095000,t2
428,1573459295304,-2.753000,-10.336000,2.418000,t2
429,1573459295369,-1.934000,-10.646000,3.695000,t2
430,1573459295436,-2.496000,-12.451000,5.273000,t2
431,1573459295502,1.998000,-18.577999,-2.218000,t2
432,1573459295568,12.158000,-16.931000,1.706000,t2
433,1573459295634,0.728000,-7.100000,3.484000,t2
434,1573459295699,1.308000,-3.784000,0.243000,t2
435,1573459295766,5.493000,-2.265000,-1.279000,t2
436,1573459295833,-1.025000,-10.611000,5.372000,t2
437,1573459295897,-9.574000,-13.345000,10.239000,t2
438,1573459295963,7.564000,-9.675000,-0.440000,t2
439,1573459296029,6.136000,-13.222000,0.400000,t2
440,1573459296095,1.608000,-4.104000,-3.075000,t2
441,1573459296162,-1.486000,-12.422000,-2.984000,t2
442,1573459296227,3.509000,-8.756000,1.494000,t2
443,1573459296294,0.954000,-10.124000,-0.713000,t2
444,1573459296360,-3.436000,-11.484000,0.856000,t2
445,1573459296426,-0.337000,-10.629000,5.131000,t2
446,1573459296491,-5.570000,-14.171000,3.188000,t2
447,1573459296558,4.830000,-18.753000,-1.116000,t2
448,1573459296623,5.650000,-8.962000,-2.348000,t2
449,1573459296689,-0.374000,-7.437000,2.540000,t2
450,1573459296757,0.574000,-2.622000,-1.510000,t2
451,1573459296822,6.966000,-3.306000,-1.330000,t2
452,1573459296887,-2.828000,-12.675000,5.310000,t2
453,1573459296954,-7.291000,-9.566000,2.289000,t2
454,1573459297019,5.891000,-14.014000,-1.089000,t2
455,1573459297086,0.121000,-2.970000,-0.196000,t2
456,1573459297151,0.215000,-9.116000,-3.954000,t2
457,1573459297218,-0.065000,-7.498000,7.692000,t2
458,1573459297283,0.719000,-9.416000,-1.937000,t2
459,1573459297350,2.643000,-9.436000,5.130000,t2
460,1573459297416,-4.737000,-11.309000,1.207000,t2
461,1573459297482,-0.711000,-10.075000,3.604000,t2
462,1573459297548,-0.169000,-18.193001,-0.965000,t2
463,1573459297614,13.386000,-19.600000,2.562000,t2
464,1573459297680,2.354000,-8.502000,-0.733000,t2
465,1573459297745,0.239000,-4.134000,-1.005000,t2
466,1573459297812,3.114000,-2.522000,-2.178000,t2
467,1573459297877,3.296000,-5.709000,3.439000,t2
468,1573459297944,-4.146000,-16.754999,13.416000,t2
469,1573459298010,0.849000,-11.733000,-4.103000,t2
470,1573459298076,5.187000,-8.156000,-2.605000,t2
471,1573459298142,0.625000,-0.983000,-3.784000,t2
472,1573459298208,-0.266000,-14.301000,-3.202000,t2
473,1573459298273,-0.220000,-9.007000,-2.067000,t2
474,1573459298340,1.449000,-9.283000,-1.590000,t2
475,1573459298405,-1.580000,-10.311000,1.906000,t2
476,1573459298472,-2.122000,-10.349000,2.534000,t2
477,1573459298538,-3.466000,-11.036000,3.141000,t2
478,1573459298604,0.913000,-17.349001,-1.161000,t2
479,1573459298670,7.957000,-12.505000,0.168000,t2
480,1573459298736,-1.179000,-7.740000,2.662000,t2
481,1573459298802,1.498000,-3.770000,-1.575000,t2
482,1573459298867,4.979000,-2.345000,-1.979000,t2
483,1573459298934,1.977000,-7.916000,5.709000,t2
484,1573459299001,-7.175000,-14.566000,11.192000,t2
485,1573459299066,1.854000,-9.638000,-3.627000,t2
486,1573459299132,7.127000,-10.853000,2.052000,t2
487,1573459299197,0.933000,-0.863000,-2.556000,t2
488,1573459299264,-0.637000,-12.469000,0.000000,t2
489,1573459299329,3.172000,-7.307000,3.027000,t2
490,1573459299396,1.018000,-11.181000,0.001000,t2
491,1573459299462,-3.085000,-11.248000,1.574000,t2
492,1573459299528,-0.600000,-10.252000,5.500000,t2
493,1573459299593,-3.572000,-13.274000,1.883000,t2
494,1573459299661,2.032000,-18.166000,-1.555000,t2
495,1573459299726,6.260000,-11.517000,-1.842000,t2
496,1573459299792,-1.568000,-7.697000,3.750000,t2
497,1573459299858,2.333000,-3.575000,-0.857000,t2
498,1573459299925,6.918000,-1.861000,-0.352000,t2
499,1573459299990,-6.410000,-12.820000,2.356000,t2
500,1573459300056,-6.259000,-16.353001,8.822000,t2
501,1573459300122,5.708000,-9.321000,-1.019000,t2
